country,indicator,date,year_week,value,source,url
Cyprus,Daily hospital occupancy,2020-11-16,2020-W47,75.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-17,2020-W47,74.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-18,2020-W47,77.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-19,2020-W47,81.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-20,2020-W47,89.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-21,2020-W47,91.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-22,2020-W47,97.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-23,2020-W48,110.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-24,2020-W48,101.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-25,2020-W48,107.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-26,2020-W48,109.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-27,2020-W48,108.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-28,2020-W48,114.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-29,2020-W48,119.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-11-30,2020-W49,127.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-01,2020-W49,131.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-02,2020-W49,124.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-03,2020-W49,124.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-04,2020-W49,111.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-05,2020-W49,119.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-06,2020-W49,121.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-07,2020-W50,126.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-08,2020-W50,115.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-09,2020-W50,116.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-10,2020-W50,106.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-11,2020-W50,110.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-12,2020-W50,113.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-13,2020-W50,120.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-14,2020-W51,123.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-15,2020-W51,122.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-16,2020-W51,125.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-17,2020-W51,115.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-18,2020-W51,115.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-19,2020-W51,115.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-20,2020-W51,125.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-21,2020-W52,127.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-22,2020-W52,130.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-23,2020-W52,146.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-24,2020-W52,142.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-25,2020-W52,148.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-26,2020-W52,149.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-27,2020-W52,154.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-28,2020-W53,153.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-29,2020-W53,154.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-30,2020-W53,159.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2020-12-31,2020-W53,160.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-01,2020-W53,168.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-02,2020-W53,180.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-03,2020-W53,182.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-04,2021-W01,180.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-05,2021-W01,179.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-06,2021-W01,187.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-07,2021-W01,196.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-08,2021-W01,198.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-09,2021-W01,209.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-10,2021-W01,208.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-11,2021-W02,205.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-12,2021-W02,197.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-13,2021-W02,198.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-14,2021-W02,202.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-15,2021-W02,200.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-16,2021-W02,193.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-17,2021-W02,208.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-18,2021-W03,199.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-19,2021-W03,194.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-20,2021-W03,192.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-21,2021-W03,184.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-22,2021-W03,179.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-23,2021-W03,174.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-24,2021-W03,173.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-25,2021-W04,164.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-26,2021-W04,160.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-27,2021-W04,155.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-28,2021-W04,153.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-29,2021-W04,145.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-30,2021-W04,140.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-01-31,2021-W04,140.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-01,2021-W05,129.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-02,2021-W05,121.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-03,2021-W05,126.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-04,2021-W05,112.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-05,2021-W05,113.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-06,2021-W05,112.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-07,2021-W05,109.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-08,2021-W06,103.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-09,2021-W06,94.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-10,2021-W06,95.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-11,2021-W06,94.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-12,2021-W06,86.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-13,2021-W06,84.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-14,2021-W06,87.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-15,2021-W07,86.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-16,2021-W07,86.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-17,2021-W07,81.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-18,2021-W07,81.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-19,2021-W07,76.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-20,2021-W07,77.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-21,2021-W07,81.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-22,2021-W08,76.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-23,2021-W08,78.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-24,2021-W08,81.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-25,2021-W08,82.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-26,2021-W08,80.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-27,2021-W08,78.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-02-28,2021-W08,88.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-01,2021-W09,76.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-02,2021-W09,79.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-03,2021-W09,89.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-04,2021-W09,101.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-05,2021-W09,111.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-06,2021-W09,126.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-07,2021-W09,129.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-08,2021-W10,145.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-09,2021-W10,154.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-10,2021-W10,165.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-11,2021-W10,185.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-12,2021-W10,195.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-13,2021-W10,201.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-14,2021-W10,205.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-15,2021-W11,208.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-16,2021-W11,221.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-17,2021-W11,218.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-18,2021-W11,212.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-19,2021-W11,204.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-20,2021-W11,201.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-21,2021-W11,212.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-22,2021-W12,217.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-23,2021-W12,222.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-24,2021-W12,211.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-25,2021-W12,196.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-26,2021-W12,196.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-27,2021-W12,193.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-28,2021-W12,196.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-29,2021-W13,185.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-30,2021-W13,177.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-03-31,2021-W13,176.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-01,2021-W13,190.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-02,2021-W13,193.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-03,2021-W13,199.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-04,2021-W13,210.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-05,2021-W14,196.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-06,2021-W14,205.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-07,2021-W14,210.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-08,2021-W14,207.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-09,2021-W14,205.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-10,2021-W14,204.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-11,2021-W14,225.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-12,2021-W15,225.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-13,2021-W15,228.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-14,2021-W15,232.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-15,2021-W15,251.0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Daily hospital occupancy,2021-04-16,2021-W15,270.0,Country_Website,https://www.data.gov.cy/search/type/dataset
